1,2017-06-14,1,VIC01,OMP,Process 확인,OK,"
------------------------------------------------------------------------------
  PROCESS 확인                                                                  
------------------------------------------------------------------------------
/bin/sh: /nas/HC/DIS-PRCS.py: 그런 파일이나 디렉터리가 없습니다
==============================================================================
"
2,2017-06-14,1,VIC01,OMP,CORE 파일 생성 확인,OK,"
------------------------------------------------------------------------------
  CORE 파일 생성 확인 : file CORE_FILE                                          
------------------------------------------------------------------------------
==============================================================================
"
3,2017-06-14,1,VIC01,OMP,Ping 확인,OK,"
------------------------------------------------------------------------------
  Ping 확인 : ping -c 4 -w 4 gateway_ip                                         
------------------------------------------------------------------------------
PING 121.134.202.253 (121.134.202.253) 56(84) bytes of data.
64 bytes from 121.134.202.253: icmp_seq=1 ttl=64 time=0.295 ms
64 bytes from 121.134.202.253: icmp_seq=2 ttl=64 time=0.369 ms
64 bytes from 121.134.202.253: icmp_seq=3 ttl=64 time=0.352 ms
64 bytes from 121.134.202.253: icmp_seq=4 ttl=64 time=0.389 ms

--- 121.134.202.253 ping statistics ---
4 packets transmitted, 4 received, 0% packet loss, time 3000ms
rtt min/avg/max/mdev = 0.295/0.351/0.389/0.037 ms
==============================================================================
"
4,2017-06-14,1,VIC01,OMP,route 확인,OK,"
------------------------------------------------------------------------------
  route 확인 : netstat -rn                                                      
------------------------------------------------------------------------------
Kernel IP routing table
Destination     Gateway         Genmask         Flags   MSS Window  irtt Iface
==============================================================================
"
5,2017-06-14,1,VIC01,OMP,crontab 확인,NOK,"
------------------------------------------------------------------------------
  crontab 확인 : crontab -l                                                     
------------------------------------------------------------------------------
dellog : /home/vic/bin/dellog.sh crontab 목록에 없음
==============================================================================
"
6,2017-06-14,1,VIC01,OMP,NTP 연동 확인,OK,"
------------------------------------------------------------------------------
  NTP 연동 확인 : ntpq -p                                                       
------------------------------------------------------------------------------
     remote           refid      st t when poll reach   delay   offset  jitter
==============================================================================
+send.mx.cdnetwo 69.75.229.43     2 u  649 1024  377    2.177   -2.853   0.586
+211.233.78.116  216.239.35.12    2 u  834 1024  377    1.624    1.137   3.335
*106.247.248.106 141.223.182.106  2 u  423 1024  377    3.952   -0.751   0.475
==============================================================================
"
7,2017-06-14,1,VIC01,OMP,CPU 사용률 확인,OK,"
----------------------------------------------------------------------
  CPU 사용률(%)                                                         
----------------------------------------------------------------------
 CPU0  [||||                                    ]  10.1%
 CPU1  [||                                      ]   5.8%
======================================================================
"
8,2017-06-14,1,VIC01,OMP,Memory 사용률 확인,OK,"
----------------------------------------------------------------------
  (SWAP)MEMORY 사용률(%)                                                
----------------------------------------------------------------------
 Mem   [|||||                                   ]  13.8%  1948M / 15951M 
 Swap  [                                        ]   0.0%     0M / 1599M
======================================================================
"
9,2017-06-14,1,VIC01,OMP,DISK 사용률 확인,OK,"
-------------------------------------------------------
  DISK 사용률 확인                                       
-------------------------------------------------------
 Filesystem                Use%      Mounted on
/dev/sda2                  46.8      /                   
/dev/sr0                  100.0      /media/dvd          
=======================================================
"
10,2017-06-14,1,VIC01,OMP,시스템 Uptime 확인,OK,"
-------------------------------------------------------
  시스템 Uptime 확인                                     
-------------------------------------------------------
      Booting 일자          Uptime 일자
-------------------------------------------------------
  2017-06-12 14:29:41          2 days 
=======================================================
"
11,2017-06-14,1,VIC01,OMP,디스크 이중화 상태 확인,NOK,"
------------------------------------------------------------------------------
  디스크 이중화 상태 확인 : mpt-status -i SCSI_ID                               
------------------------------------------------------------------------------
sudo: mpt-status: command not found
==============================================================================
"
12,2017-06-14,1,VIC01,OMP,좀비 프로세스 확인,OK,"
------------------------------------------------------------------------------
  좀비프로세스 확인                                                             
------------------------------------------------------------------------------
Process Name     PID   PPID   USER  %MEM    PATH                      CREATE TIME
------------------------------------------------------------------------------
==============================================================================
"
13,2017-06-14,1,VIC01,OMP,SIP 통계 확인,NOK,"
-------------------------------------------------------------------------------------
통계시간                 TOTAL          SUCCESS        FAIL           HT             
-------------------------------------------------------------------------------------
[IM002] [unixODBC][Driver Manager]Data source name not found, and no defaul..."
